SampleID	Country	SubRegion	Region	Location	VSSC  median coverage	ACE1  median coverage	GSTE2  median coverage	GABA  median coverage
SRR14333873	USA	USA	Americas, East Kenya and others	USA: Ae20MIRA004, FL	1.0	0.9615384615384616	2.4615384615384617	0.7692307692307693
SRR14333876	USA	USA	Americas, East Kenya and others	USA: Ae20MIAM001, FL	1.0	1.0	2.466666666666667	0.8666666666666667
SRR14333877	USA	USA	Americas, East Kenya and others	USA: Ae20KLAR002, FL	0.8461538461538461	1.0	1.0769230769230769	0.9230769230769231
SRR14333878	USA	USA	Americas, East Kenya and others	USA: Ae20KLAR001, FL	1.0	1.0	1.0	0.9166666666666666
SRR14333879	USA	USA	Americas, East Kenya and others	USA: Ae20HOLI004, FL	1.0	1.3333333333333333	9.25	1.1666666666666667
SRR14333880	USA	USA	Americas, East Kenya and others	USA: Ae17AZRT834, AZ	0.8	0.9333333333333333	1.0	0.8666666666666667
SRR14333881	USA	USA	Americas, East Kenya and others	USA: Ae20HOLI002, FL	1.1428571428571428	1.0714285714285714	8.892857142857142	0.8571428571428571
SRR14333887	USA	USA	Americas, East Kenya and others	USA: Ae18DVCD094, CA	1.1428571428571428	1.2142857142857142	0.9285714285714286	1.0714285714285714
SRR14333890	USA	USA	Americas, East Kenya and others	USA: Ae18DVCD055, CA	0.9166666666666666	1.3333333333333333	0.9166666666666666	0.9166666666666666
SRR14333891	USA	USA	Americas, East Kenya and others	USA: Ae17AZRT207, AZ	1.0769230769230769	1.0769230769230769	0.7692307692307693	1.1153846153846154
SRR5519646	USA	USA	Americas, East Kenya and others	USA: Exeter	1.0	0.8571428571428571	0.8571428571428571	1.0
SRR5562752	USA	USA	Americas, East Kenya and others	USA: Clovis	0.8	1.2	1.0	0.9
SRR5562853	USA	USA	Americas, East Kenya and others	USA: Clovis	0.9	0.9	0.9	0.7
SRR5562854	USA	USA	Americas, East Kenya and others	USA: Brawley	1.1	0.9	1.0	0.95
SRR5562856	USA	USA	Americas, East Kenya and others	USA: Clovis	0.8888888888888888	1.0	0.7777777777777778	0.8888888888888888
SRR5562858	USA	USA	Americas, East Kenya and others	USA: Clovis	1.25	1.125	0.75	1.125
SRR5562860	USA	USA	Americas, East Kenya and others	USA: San Diego	0.9	0.9	0.75	0.8
SRR5562864	USA	USA	Americas, East Kenya and others	USA: Garden Grove	0.8571428571428571	1.0	0.7142857142857143	0.8571428571428571
SRR5562865	USA	USA	Americas, East Kenya and others	USA: Mission Viejo	0.9333333333333333	1.1333333333333333	0.8	0.9666666666666667
SRR5562866	USA	USA	Americas, East Kenya and others	USA: Fresno	1.1111111111111112	1.0	1.2222222222222223	1.0
SRR5562868	USA	USA	Americas, East Kenya and others	USA: Madera	0.8888888888888888	1.2222222222222223	4.222222222222222	1.1111111111111112
SRR5562869	USA	USA	Americas, East Kenya and others	USA: Menlo Park	1.0	0.8333333333333334	0.6666666666666666	1.0
SRR5562871	USA	USA	Americas, East Kenya and others	USA: Menlo Park	1.0	0.8333333333333334	1.0	1.0
SRR5562872	USA	USA	Americas, East Kenya and others	USA: Mission Viejo	0.875	0.875	0.5	0.875
SRR5562873	USA	USA	Americas, East Kenya and others	USA: Commerce	1.0	1.2222222222222223	2.3333333333333335	1.1111111111111112
SRR5562875	USA	USA	Americas, East Kenya and others	USA: San Diego	1.0	1.0	8.454545454545455	1.2727272727272727
SRR5562876	USA	USA	Americas, East Kenya and others	USA: San Diego	1.0	1.0714285714285714	4.642857142857143	1.1428571428571428
SRR5562877	USA	USA	Americas, East Kenya and others	USA: Exeter	0.9	0.9	0.8	0.8
SRR5562878	USA	USA	Americas, East Kenya and others	USA: Sanger	1.0	0.9166666666666667	2.6666666666666665	1.0
SRR5562879	USA	USA	Americas, East Kenya and others	USA: Clovis	0.9	1.1	10.2	1.3
SRR6313629	Australia	Australia	Americas, East Kenya and others	Australia: Queensland	1.0	0.75	0.625	0.75
SRR6313630	LAB	LAB	Americas, East Kenya and others	Liverpool Strain	0.7777777777777778	0.7777777777777778	1.2222222222222223	0.6666666666666666
SRR6313631	USA	USA	Americas, East Kenya and others	USA: Clovis	1.0	0.5	4.25	1.0
SRR6313632	Costa Rica	Costa Rica	Americas, East Kenya and others	Costa Rica	0.8928571428571429	1.0357142857142858	0.7857142857142857	0.8214285714285714
SRR9959076	Mauritius	Mauritius	Indian Ocean	Mauritius	1.1594202898550725	0.9202898550724637	0.855072463768116	1.0869565217391304
SRR9959082	Mauritius	Mauritius	Indian Ocean	Mauritius	1.381578947368421	1.0921052631578947	1.2105263157894737	1.2960526315789473
SRR9959083	Mauritius	Mauritius	Indian Ocean	Mauritius	1.4411764705882353	1.3235294117647058	1.411764705882353	1.5588235294117647
